"BehaviorSpace results (NetLogo 6.0.4)"
"ds_model_code-done.nlogo"
"narrow-high-speed-density"
"08/13/2019 23:45:01:651 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","60","0","30"
"[run number]","sidewalk-width","pedestrian-flow","disabled-proportion","bus-stop-type","[step]","speed-reporter","count turtles / sidewalk-width / 30","mean-delay","mean-delay-dis","mean-delay-non","total-colli","mean-colli-dis","mean-colli-non"
"2","4","1500","0.05","bus flag","17","0.9248423609864543","0.10833333333333334","0","0","0","0","0","0"
"1","4","1500","0.05","bus flag","17","0.8933212405071916","0.1","0","0","0","0","0","0"
"6","4","1500","0.05","bus flag","21","0.7754426747509685","0.1","0","0","0","0","0","0"
"4","4","1500","0.05","bus flag","21","0.7713338193577017","0.08333333333333333","0","0","0","0","0","0"
"7","4","1500","0.05","bus flag","23","0.975048354077757","0.1","0","0","0","0","0","0"
"5","4","1500","0.05","bus flag","24","0.9497000159405343","0.11666666666666667","0","0","0","0","0","0"
"2","4","1500","0.05","bus flag","18","0.8976317620175401","0.10833333333333334","0","0","0","0","0","0"
"8","4","1500","0.05","bus flag","23","1.0814491494922223","0.125","0","0","0","0","0","0"
"6","4","1500","0.05","bus flag","22","0.7579327913903996","0.1","0","0","0","0","0","0"
"3","4","1500","0.05","bus flag","18","0.9354256943304496","0.11666666666666667","0","0","0","0","0","0"
"1","4","1500","0.05","bus flag","18","0.9597488706037726","0.1","0","0","0","0","0","0"
"4","4","1500","0.05","bus flag","22","0.9491368909097673","0.08333333333333333","0","0","0","0","0","0"
"7","4","1500","0.05","bus flag","24","0.9131283219648719","0.10833333333333334","0","0","0","0","0","0"
"4","4","1500","0.05","bus flag","23","1.0751518603169379","0.08333333333333333","0","0","0","0","0","0"
"6","4","1500","0.05","bus flag","23","0.7979949740089014","0.10833333333333334","0","0","0","0","0","0"
"5","4","1500","0.05","bus flag","25","0.865751410067338","0.125","0","0","0","0","0","0"
"2","4","1500","0.05","bus flag","19","0.9872705617475068","0.11666666666666667","0","0","0","0","0","0"
"8","4","1500","0.05","bus flag","24","1.0560647872610447","0.125","0","0","0","0","0","0"
"1","4","1500","0.05","bus flag","19","0.8798588663665573","0.1","0","0","0","0","0","0"
"3","4","1500","0.05","bus flag","19","0.9867555618158655","0.125","0","0","0","0","0","0"
"4","4","1500","0.05","bus flag","24","0.879915065285909","0.08333333333333333","0","0","0","0","0","0"
"7","4","1500","0.05","bus flag","25","0.9793717766797364","0.13333333333333333","0","0","0","0","0","0"
"6","4","1500","0.05","bus flag","24","0.7672000026751699","0.10833333333333334","0","0","0","0","0","0"
"4","4","1500","0.05","bus flag","25","0.878266646385901","0.08333333333333333","0","0","0","0","0","0"
"2","4","1500","0.05","bus flag","20","0.9151950011407052","0.125","0","0","0","0","0","0"
"5","4","1500","0.05","bus flag","26","0.9800540559598461","0.13333333333333333","0","0","0","0","0","0"
"3","4","1500","0.05","bus flag","20","0.9525206228267479","0.125","0","0","0","0","0","0"
"1","4","1500","0.05","bus flag","20","0.9198329538927795","0.1","0","0","0","0","0","0"
"7","4","1500","0.05","bus flag","26","0.8913392268614453","0.13333333333333333","0","0","0","0","0","0"
"6","4","1500","0.05","bus flag","25","0.7690299283098814","0.11666666666666667","0","0","0","0","0","0"
"8","4","1500","0.05","bus flag","25","1.0495891540435425","0.125","0","0","0","0","0","0"
"4","4","1500","0.05","bus flag","26","1.0357646997982075","0.08333333333333333","1.2311597033080126","0","1.2311597033080126","1","0","1"
"2","4","1500","0.05","bus flag","21","0.9454587087339158","0.125","0","0","0","0","0","0"
"4","4","1500","0.05","bus flag","27","0.9461257197487571","0.08333333333333333","1.2311597033080126","0","1.2311597033080126","1","0","1"
"5","4","1500","0.05","bus flag","27","1.0514868515078524","0.13333333333333333","0","0","0","0","0","0"
"6","4","1500","0.05","bus flag","26","0.8302500130860324","0.11666666666666667","0","0","0","0","0","0"
"1","4","1500","0.05","bus flag","21","0.8566942519389185","0.11666666666666667","0","0","0","0","0","0"
"7","4","1500","0.05","bus flag","27","0.8983657039988027","0.125","0.6875067116876927","0","0.6875067116876927","7","0","7"
"3","4","1500","0.05","bus flag","21","0.9406275411680552","0.13333333333333333","0","0","0","0","0","0"
"8","4","1500","0.05","bus flag","26","1.07755961575069","0.125","0","0","0","0","0","0"
"4","4","1500","0.05","bus flag","28","1.0312466533600033","0.08333333333333333","1.2311597033080126","0","1.2311597033080126","1","0","1"
"6","4","1500","0.05","bus flag","27","0.8069928739067195","0.11666666666666667","0","0","0","0","0","0"
"1","4","1500","0.05","bus flag","22","0.7446992470293881","0.11666666666666667","0","0","0","0","0","0"
"5","4","1500","0.05","bus flag","28","1.0772695991342354","0.13333333333333333","2.1621618128406297","0","2.1621618128406297","5","0","5"
"4","4","1500","0.05","bus flag","29","1.0711055373828802","0.08333333333333333","1.2311597033080126","0","1.2311597033080126","1","0","1"
"3","4","1500","0.05","bus flag","22","0.864002984731834","0.14166666666666666","0","0","0","0","0","0"
"7","4","1500","0.05","bus flag","28","0.8959482236191935","0.125","0.6875067116876927","0","0.6875067116876927","7","0","7"
"2","4","1500","0.05","bus flag","22","0.9269749555079136","0.13333333333333333","0","0","0","0","0","0"
"8","4","1500","0.05","bus flag","27","1.0090872056142748","0.125","0","0","0","0","0","0"
"4","4","1500","0.05","bus flag","30","1.0763720196625237","0.08333333333333333","1.2311597033080126","0","1.2311597033080126","1","0","1"
"1","4","1500","0.05","bus flag","23","0.9529882293372136","0.13333333333333333","0","0","0","0","0","0"
"6","4","1500","0.05","bus flag","28","0.8983003771107928","0.13333333333333333","0","0","0","0","0","0"
"5","4","1500","0.05","bus flag","29","1.0014921066126206","0.125","2.141293184151335","0","2.141293184151335","10","0","5"
"2","4","1500","0.05","bus flag","23","0.8827656927270103","0.13333333333333333","0","0","0","0","0","0"
"3","4","1500","0.05","bus flag","23","0.9061696086283267","0.14166666666666666","0","0","0","0","0","0"
"7","4","1500","0.05","bus flag","29","0.9667632602822828","0.13333333333333333","0.6875067116876927","0","0.6875067116876927","7","0","7"
"4","4","1500","0.05","bus flag","31","1.0594528168897597","0.09166666666666666","1.2311597033080126","0","1.2311597033080126","1","0","1"
"8","4","1500","0.05","bus flag","28","1.0719836170479056","0.125","0","0","0","0","0","0"
"1","4","1500","0.05","bus flag","24","0.8876690788238171","0.13333333333333333","0","0","0","0","0","0"
"4","4","1500","0.05","bus flag","32","1.048937415936643","0.08333333333333333","2.3497684869315574","0","2.3497684869315574","7","0","3.5"
"6","4","1500","0.05","bus flag","29","0.8777949379551018","0.125","0.20725302058745143","0","0.20725302058745143","4","0","4"
"7","4","1500","0.05","bus flag","30","0.940485302062279","0.14166666666666666","0.6875067116876927","0","0.6875067116876927","7","0","7"
"5","4","1500","0.05","bus flag","30","1.0418071409080583","0.13333333333333333","2.141293184151335","0","2.141293184151335","10","0","5"
"2","4","1500","0.05","bus flag","24","0.9392384749609681","0.14166666666666666","0","0","0","0","0","0"
"3","4","1500","0.05","bus flag","24","0.9411716208012914","0.14166666666666666","0","0","0","0","0","0"
"8","4","1500","0.05","bus flag","29","1.000451027612868","0.125","0","0","0","0","0","0"
"4","4","1500","0.05","bus flag","33","1.0010530198088472","0.08333333333333333","2.6826278725608987","0","2.6826278725608987","14","0","4.666666666666667"
"1","4","1500","0.05","bus flag","25","0.7249410034734879","0.14166666666666666","0","0","0","0","0","0"
"7","4","1500","0.05","bus flag","31","0.9491999300991177","0.14166666666666666","0.6875067116876927","0","0.6875067116876927","7","0","7"
"2","4","1500","0.05","bus flag","25","0.8899415188973845","0.14166666666666666","0","0","0","0","0","0"
"5","4","1500","0.05","bus flag","31","1.0547365780566167","0.13333333333333333","1.6741379237090481","0","1.6741379237090481","17","0","5.666666666666667"
"4","4","1500","0.05","bus flag","34","1.0542454927853473","0.09166666666666666","2.6826278725608987","0","2.6826278725608987","14","0","4.666666666666667"
"6","4","1500","0.05","bus flag","30","0.9834829576034099","0.13333333333333333","0.20725302058745143","0","0.20725302058745143","4","0","4"
"3","4","1500","0.05","bus flag","25","0.8159390845149036","0.15","0","0","0","0","0","0"
"8","4","1500","0.05","bus flag","30","1.0287512430287902","0.11666666666666667","0.7719905367897226","0","0.7719905367897226","4","0","4"
"7","4","1500","0.05","bus flag","32","0.8527737274136512","0.13333333333333333","0.9161292462434591","0","0.9161292462434591","14","0","7"
"4","4","1500","0.05","bus flag","35","1.0521748634678518","0.08333333333333333","2.3405362814231756","0","2.3405362814231756","20","0","5"
"1","4","1500","0.05","bus flag","26","0.7553986841749571","0.14166666666666666","0","0","0","0","0","0"
"5","4","1500","0.05","bus flag","32","0.9909685231603526","0.125","1.440229279725786","0","1.440229279725786","25","0","6.25"
"4","4","1500","0.05","bus flag","36","1.0457557311497017","0.075","2.82841242043585","0","2.82841242043585","30","0","6"
"2","4","1500","0.05","bus flag","26","0.7975679754509056","0.15833333333333333","0","0","0","0","0","0"
"7","4","1500","0.05","bus flag","33","0.822658261627967","0.14166666666666666","1.8446810496961668","0","1.8446810496961668","21","0","7"
"8","4","1500","0.05","bus flag","31","0.9282541172523957","0.10833333333333334","0.38359747310403236","0","0.38359747310403236","7","0","3.5"
"4","4","1500","0.05","bus flag","37","1.0580184566606623","0.08333333333333333","2.82841242043585","0","2.82841242043585","30","0","6"
"6","4","1500","0.05","bus flag","31","0.9443437657547139","0.14166666666666666","0.20725302058745143","0","0.20725302058745143","4","0","4"
"3","4","1500","0.05","bus flag","26","0.7673421335993988","0.15","0","0","0","0","0","0"
"5","4","1500","0.05","bus flag","33","0.9684292321484529","0.14166666666666666","1.440229279725786","0","1.440229279725786","25","0","6.25"
"4","4","1500","0.05","bus flag","38","0.9732782899826198","0.075","2.674554470627612","0","2.674554470627612","39","0","6.5"
"1","4","1500","0.05","bus flag","27","0.6736212306983649","0.15","0","0","0","0","0","0"
"2","4","1500","0.05","bus flag","27","0.5993398211634795","0.15833333333333333","0","0","0","0","0","0"
"7","4","1500","0.05","bus flag","34","0.8755131970497189","0.14166666666666666","1.8446810496961668","0","1.8446810496961668","21","0","7"
"8","4","1500","0.05","bus flag","32","1.0550298683340438","0.11666666666666667","0.38359747310403236","0","0.38359747310403236","7","0","3.5"
"4","4","1500","0.05","bus flag","39","0.892207758873001","0.09166666666666666","2.674554470627612","0","2.674554470627612","39","0","6.5"
"5","4","1500","0.05","bus flag","34","0.9152734632974907","0.14166666666666666","1.440229279725786","0","1.440229279725786","25","0","6.25"
"6","4","1500","0.05","bus flag","32","0.9797843812871697","0.14166666666666666","0.20725302058745143","0","0.20725302058745143","4","0","4"
"3","4","1500","0.05","bus flag","27","0.5427634789786203","0.15833333333333333","0","0","0","0","0","0"
"4","4","1500","0.05","bus flag","40","1.0266347417074857","0.1","2.674554470627612","0","2.674554470627612","39","0","6.5"
"1","4","1500","0.05","bus flag","28","0.7591946381052367","0.15833333333333333","0","0","0","0","0","0"
