"BehaviorSpace results (NetLogo 6.0.4)"
"ds_model_code-done.nlogo"
"wide-high-speed-density"
"08/15/2019 22:57:14:026 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","60","0","30"
"[run number]","sidewalk-width","pedestrian-flow","disabled-proportion","bus-stop-type","[step]","speed-reporter","count turtles / sidewalk-width / 30","mean-delay","mean-delay-dis","mean-delay-non","total-colli","mean-colli-dis","mean-colli-non"
"2","8","1500","0.05","bus flag","13","1.0626703339536323","0.025","0","0","0","0","0","0"
"1","8","1500","0.05","bus flag","10","1.043301795151566","0.03333333333333333","0","0","0","0","0","0"
"7","8","1500","0.05","bus flag","9","1.0049564298898022","0.041666666666666664","0","0","0","0","0","0"
"4","8","1500","0.05","bus flag","16","1.171725933275809","0.020833333333333332","0","0","0","0","0","0"
"8","8","1500","0.05","bus flag","13","0.9394576788228466","0.020833333333333332","0","0","0","0","0","0"
"5","8","1500","0.05","bus flag","12","1.0873280750230863","0.029166666666666667","0","0","0","0","0","0"
"3","8","1500","0.05","bus flag","14","1.0720858175461911","0.03333333333333333","0","0","0","0","0","0"
"6","8","1500","0.05","bus flag","10","1.104765077097099","0.025","0","0","0","0","0","0"
"2","8","1500","0.05","bus flag","14","1.0909139974608537","0.029166666666666667","0","0","0","0","0","0"
"4","8","1500","0.05","bus flag","17","1.171725933275809","0.020833333333333332","0","0","0","0","0","0"
"8","8","1500","0.05","bus flag","14","0.9942108078679668","0.029166666666666667","0","0","0","0","0","0"
"5","8","1500","0.05","bus flag","13","1.0873280750230514","0.029166666666666667","0","0","0","0","0","0"
"1","8","1500","0.05","bus flag","11","1.0381535197932712","0.041666666666666664","0","0","0","0","0","0"
"6","8","1500","0.05","bus flag","11","1.1115228068300003","0.029166666666666667","0","0","0","0","0","0"
"7","8","1500","0.05","bus flag","10","1.0039811314500675","0.04583333333333333","0","0","0","0","0","0"
"4","8","1500","0.05","bus flag","18","1.1861898836001883","0.025","0","0","0","0","0","0"
"3","8","1500","0.05","bus flag","15","1.0920368327450864","0.0375","0","0","0","0","0","0"
"2","8","1500","0.05","bus flag","15","1.085675515750535","0.03333333333333333","0","0","0","0","0","0"
"8","8","1500","0.05","bus flag","15","0.9949535703090145","0.029166666666666667","0","0","0","0","0","0"
"5","8","1500","0.05","bus flag","14","1.0873280750230507","0.029166666666666667","0","0","0","0","0","0"
"6","8","1500","0.05","bus flag","12","1.1173526875186726","0.03333333333333333","0","0","0","0","0","0"
"4","8","1500","0.05","bus flag","19","1.1572874547640515","0.0375","0","0","0","0","0","0"
"1","8","1500","0.05","bus flag","12","1.0381705036403355","0.041666666666666664","0","0","0","0","0","0"
"3","8","1500","0.05","bus flag","16","1.1083577847836257","0.041666666666666664","0","0","0","0","0","0"
"5","8","1500","0.05","bus flag","15","1.0873280750230507","0.029166666666666667","0","0","0","0","0","0"
"7","8","1500","0.05","bus flag","11","1.0039811314500675","0.04583333333333333","0","0","0","0","0","0"
"2","8","1500","0.05","bus flag","16","1.0861953085258707","0.03333333333333333","0","0","0","0","0","0"
"8","8","1500","0.05","bus flag","16","0.9922675646295337","0.03333333333333333","0","0","0","0","0","0"
"6","8","1500","0.05","bus flag","13","1.0667580562308834","0.03333333333333333","0","0","0","0","0","0"
"4","8","1500","0.05","bus flag","20","1.16377994382196","0.041666666666666664","0","0","0","0","0","0"
"1","8","1500","0.05","bus flag","13","1.0381752099234185","0.041666666666666664","0","0","0","0","0","0"
"5","8","1500","0.05","bus flag","16","1.102184138430174","0.0375","0","0","0","0","0","0"
"3","8","1500","0.05","bus flag","17","1.090486168304486","0.05","0","0","0","0","0","0"
"7","8","1500","0.05","bus flag","12","1.0039811314500673","0.04583333333333333","0","0","0","0","0","0"
"2","8","1500","0.05","bus flag","17","1.0863056337232906","0.03333333333333333","0","0","0","0","0","0"
"6","8","1500","0.05","bus flag","14","1.1096795050680224","0.03333333333333333","0","0","0","0","0","0"
"8","8","1500","0.05","bus flag","17","0.9964293550773218","0.0375","0","0","0","0","0","0"
"4","8","1500","0.05","bus flag","21","1.1637799438219603","0.041666666666666664","0","0","0","0","0","0"
"1","8","1500","0.05","bus flag","14","1.038175890050604","0.041666666666666664","0","0","0","0","0","0"
"5","8","1500","0.05","bus flag","17","1.09781938945711","0.041666666666666664","0","0","0","0","0","0"
"3","8","1500","0.05","bus flag","18","1.0904861683044862","0.05","0","0","0","0","0","0"
"6","8","1500","0.05","bus flag","15","1.1196392898263248","0.041666666666666664","0","0","0","0","0","0"
"7","8","1500","0.05","bus flag","13","0.9718785103164223","0.05","0","0","0","0","0","0"
"2","8","1500","0.05","bus flag","18","1.079228774359018","0.04583333333333333","0","0","0","0","0","0"
"8","8","1500","0.05","bus flag","18","0.9594109974260624","0.041666666666666664","0","0","0","0","0","0"
"4","8","1500","0.05","bus flag","22","1.150262597913099","0.05","0","0","0","0","0","0"
"1","8","1500","0.05","bus flag","15","1.0381759821942667","0.041666666666666664","0","0","0","0","0","0"
"6","8","1500","0.05","bus flag","16","0.9287095967636351","0.04583333333333333","0","0","0","0","0","0"
"5","8","1500","0.05","bus flag","18","1.1051691466049196","0.05","0","0","0","0","0","0"
"3","8","1500","0.05","bus flag","19","1.0269689410194696","0.05","0","0","0","0","0","0"
"7","8","1500","0.05","bus flag","14","0.9718785103164219","0.05","0","0","0","0","0","0"
"8","8","1500","0.05","bus flag","19","0.9675909846743564","0.04583333333333333","0","0","0","0","0","0"
"4","8","1500","0.05","bus flag","23","1.150262597913099","0.05","0","0","0","0","0","0"
"2","8","1500","0.05","bus flag","19","1.0902941030559516","0.05416666666666667","0","0","0","0","0","0"
"1","8","1500","0.05","bus flag","16","1.0381759945608589","0.041666666666666664","0","0","0","0","0","0"
"6","8","1500","0.05","bus flag","17","1.0000753965383187","0.04583333333333333","0","0","0","0","0","0"
"7","8","1500","0.05","bus flag","15","0.9718785103164223","0.05","0","0","0","0","0","0"
"5","8","1500","0.05","bus flag","19","1.102154544765572","0.05416666666666667","0","0","0","0","0","0"
"3","8","1500","0.05","bus flag","20","1.0782387686143238","0.05","0","0","0","0","0","0"
"4","8","1500","0.05","bus flag","24","1.150262597913099","0.05","0","0","0","0","0","0"
"8","8","1500","0.05","bus flag","20","0.9890946050143353","0.05","0","0","0","0","0","0"
"1","8","1500","0.05","bus flag","17","1.0444877782735877","0.04583333333333333","0","0","0","0","0","0"
"6","8","1500","0.05","bus flag","18","1.1132682132696043","0.05416666666666667","0","0","0","0","0","0"
"7","8","1500","0.05","bus flag","16","0.9485185556183108","0.05","0","0","0","0","0","0"
"2","8","1500","0.05","bus flag","20","1.090053966614821","0.05416666666666667","0","0","0","0","0","0"
"5","8","1500","0.05","bus flag","20","1.1156145687343069","0.058333333333333334","0","0","0","0","0","0"
"4","8","1500","0.05","bus flag","25","1.150262597913099","0.05","0","0","0","0","0","0"
"8","8","1500","0.05","bus flag","21","0.9918631988228712","0.05416666666666667","0","0","0","0","0","0"
"1","8","1500","0.05","bus flag","18","1.0444877784754574","0.04583333333333333","0","0","0","0","0","0"
"3","8","1500","0.05","bus flag","21","1.0919312612769723","0.058333333333333334","0","0","0","0","0","0"
"6","8","1500","0.05","bus flag","19","1.0255043798442574","0.05416666666666667","0","0","0","0","0","0"
"7","8","1500","0.05","bus flag","17","0.9618997799672173","0.05","0","0","0","0","0","0"
