"BehaviorSpace results (NetLogo 6.0.4)"
"ds_model_code-done.nlogo"
"narrow-mid-speed-density"
"08/13/2019 21:54:54:222 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","60","0","30"
"[run number]","sidewalk-width","pedestrian-flow","disabled-proportion","bus-stop-type","[step]","speed-reporter","count turtles / sidewalk-width / 30","mean-delay","mean-delay-dis","mean-delay-non","total-colli","mean-colli-dis","mean-colli-non"
"6","4","1000","0.05","bus flag","41","0.9916541474124921","0.058333333333333334","1.3362875073030347","0","1.3362875073030347","10","0","2.5"
"4","4","1000","0.05","bus flag","24","0.8695576669514339","0.15833333333333333","0","0","0","0","0","0"
"1","4","1000","0.05","bus flag","28","0.9875471193869684","0.125","0","0","0","0","0","0"
"5","4","1000","0.05","bus flag","29","0.8950191573149254","0.09166666666666666","1.2192174006514556","0","1.2192174006514556","8","0","8"
"8","4","1000","0.05","bus flag","28","0.5612003439391641","0.10833333333333334","0","0","0","0","0","0"
"6","4","1000","0.05","bus flag","42","1.005039863145161","0.058333333333333334","1.3362875073030347","0","1.3362875073030347","10","0","2.5"
"3","4","1000","0.05","bus flag","30","0.843187300350444","0.09166666666666666","3.515960608372012","0","3.515960608372012","6","0","6"
"2","4","1000","0.05","bus flag","31","0.929355529580528","0.10833333333333334","3.013300895138805","0","3.013300895138805","6","0","6"
"7","4","1000","0.05","bus flag","36","0.935511849896025","0.11666666666666667","2.04223683375567","0","2.04223683375567","7","0","7"
"6","4","1000","0.05","bus flag","43","0.9893468431869543","0.058333333333333334","1.3362875073030347","0","1.3362875073030347","10","0","2.5"
"5","4","1000","0.05","bus flag","30","0.9202390089247999","0.1","1.2192174006514556","0","1.2192174006514556","8","0","8"
"3","4","1000","0.05","bus flag","31","0.9201554093016711","0.09166666666666666","3.515960608372012","0","3.515960608372012","6","0","6"
"6","4","1000","0.05","bus flag","44","0.9673399379886717","0.058333333333333334","1.3362875073030347","0","1.3362875073030347","10","0","2.5"
"8","4","1000","0.05","bus flag","29","0.6004883558705131","0.10833333333333334","0","0","0","0","0","0"
