"BehaviorSpace results (NetLogo 6.0.4)"
"ds_model_code-done.nlogo"
"mid-high-speed-density"
"08/15/2019 21:36:37:556 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","60","0","30"
"[run number]","sidewalk-width","pedestrian-flow","disabled-proportion","bus-stop-type","[step]","speed-reporter","count turtles / sidewalk-width / 30","mean-delay","mean-delay-dis","mean-delay-non","total-colli","mean-colli-dis","mean-colli-non"
"6","6","1500","0.05","bus flag","31","0.8601847906923998","0.09444444444444446","1.0136184297439943","0","1.0136184297439943","9","0","4.5"
"3","6","1500","0.05","bus flag","23","1.022313633145119","0.1","0","0","0","0","0","0"
"2","6","1500","0.05","bus flag","27","1.0891341866546878","0.10555555555555556","0","0","0","0","0","0"
"4","6","1500","0.05","bus flag","28","1.0105870444733724","0.10555555555555556","1.070507071994193","0","1.070507071994193","1","0","1"
"8","6","1500","0.05","bus flag","26","0.8633250880632299","0.11111111111111112","0","0","0","0","0","0"
"7","6","1500","0.05","bus flag","28","0.9827965159086509","0.11666666666666667","0.8902965599389567","0","0.8902965599389567","10","0","5"
"5","6","1500","0.05","bus flag","27","0.8527224636929569","0.09444444444444446","0","0","0","0","0","0"
"6","6","1500","0.05","bus flag","32","0.8970429954526568","0.08888888888888888","0.674118374291055","0","0.674118374291055","11","0","3.6666666666666665"
"1","6","1500","0.05","bus flag","32","0.9643125147543079","0.09444444444444446","1.1434280113465434","0","1.1434280113465434","19","0","4.75"
"3","6","1500","0.05","bus flag","24","1.06229606659915","0.1","0","0","0","0","0","0"
"2","6","1500","0.05","bus flag","28","1.0550458353129806","0.10555555555555556","0.2839657196285117","0","0.2839657196285117","5","0","5"
"4","6","1500","0.05","bus flag","29","0.9968821400575406","0.1","1.0681700369409235","0","1.0681700369409235","5","0","2.5"
"6","6","1500","0.05","bus flag","33","0.9180734766380952","0.08333333333333333","0.5383429347448292","0","0.5383429347448292","14","0","3.5"
"5","6","1500","0.05","bus flag","28","0.7994614330193558","0.08888888888888888","0.278279821122414","0","0.278279821122414","2","0","2"
"1","6","1500","0.05","bus flag","33","1.0126396328228953","0.09444444444444446","1.0761026707317114","0","1.0761026707317114","23","0","4.6"
"7","6","1500","0.05","bus flag","29","0.9972625282410009","0.11666666666666667","0.7352595870367852","0","0.7352595870367852","18","0","6"
"3","6","1500","0.05","bus flag","25","1.0291229263652226","0.10555555555555556","0","0","0","0","0","0"
"8","6","1500","0.05","bus flag","27","0.7990868078027316","0.11111111111111112","0","0","0","0","0","0"
"6","6","1500","0.05","bus flag","34","0.9429193364487545","0.08333333333333333","0.5383429347448292","0","0.5383429347448292","14","0","3.5"
"2","6","1500","0.05","bus flag","29","1.0282215213176813","0.11111111111111112","0.2839657196285117","0","0.2839657196285117","5","0","5"
"5","6","1500","0.05","bus flag","29","0.8182791685536321","0.09444444444444446","0.278279821122414","0","0.278279821122414","2","0","2"
"4","6","1500","0.05","bus flag","30","1.0167837204799999","0.11111111111111112","1.0681700369409235","0","1.0681700369409235","5","0","2.5"
"1","6","1500","0.05","bus flag","34","0.9383071513026321","0.1","1.0761026707317114","0","1.0761026707317114","23","0","4.6"
"6","6","1500","0.05","bus flag","35","0.8967861657194657","0.08333333333333333","0.5383429347448292","0","0.5383429347448292","14","0","3.5"
"3","6","1500","0.05","bus flag","26","0.9514718364378503","0.10555555555555556","1.1927270179734073","0","1.1927270179734073","6","0","6"
"5","6","1500","0.05","bus flag","30","0.8697325923513438","0.08333333333333333","2.032302941764472","0","2.032302941764472","10","0","3.3333333333333335"
"7","6","1500","0.05","bus flag","30","0.9636975998724424","0.11111111111111112","0.5814956522951897","0.1202038480704033","0.7352595870367852","22","4","6"
"2","6","1500","0.05","bus flag","30","1.045724612039021","0.11666666666666667","0.2839657196285117","0","0.2839657196285117","5","0","5"
"6","6","1500","0.05","bus flag","36","0.9376301195097346","0.08333333333333333","0.5383429347448292","0","0.5383429347448292","14","0","3.5"
"1","6","1500","0.05","bus flag","35","0.9545144244527629","0.1","1.0761026707317114","0","1.0761026707317114","23","0","4.6"
"5","6","1500","0.05","bus flag","31","0.7896045553825386","0.08888888888888888","2.032302941764472","0","2.032302941764472","10","0","3.3333333333333335"
